N ENGINE,N SEATS,N BLADES,RD,MTOW,Label
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,0
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,2,10.16,1451,1
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,0
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
1,5,3,11.02,2250,1
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,0
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
1,8,4,10.67,2268,1
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,15,4,14.02,5398,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,0
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
2,9,4,10.74,3175,1
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
1,6,3,10.69,2250,0
